dataset,num_and_cat,model_score,instance_certainty_clf,cov_ablation,cov_pure,cov_proba,cov_shap,cov_EXPLAN,cov_LORE,cov_anchor
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6946564885496184,0.4351145038167939,0.3893129770992366,0.0
kc2,./data/num_and_cat/balanced,0.7938931297709924,0.6,0.7099236641221374,0.0,0.0,0.0,0.04580152671755725,0.04580152671755725,0.1450381679389313
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.29770992366412213,0.8396946564885496,0.030534351145038167
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,0.04580152671755725,0.0,0.0,0.061068702290076333,0.030534351145038167,0.022900763358778626,0.015267175572519083
kc2,./data/num_and_cat/balanced,0.7938931297709924,0.6,0.022900763358778626,0.0,0.0,0.007633587786259542,0.07633587786259542,0.015267175572519083,0.16030534351145037
kc2,./data/num_and_cat/balanced,0.7938931297709924,0.8,0.04580152671755725,0.0,0.0,0.022900763358778626,0.1450381679389313,0.022900763358778626,0.05343511450381679
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.5492424242424242,,,0.5246212121212122
kc1,./data/num_and_cat/balanced,0.8238636363636364,0.6,0.8125,0.0,0.0,0.11742424242424243,,,0.6534090909090909
kc1,./data/num_and_cat/balanced,0.8238636363636364,0.6,0.005681818181818182,0.0,0.0,0.001893939393939394,,,0.0
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.5435606060606061,,,0.4564393939393939
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.5397727272727273,,,0.39204545454545453
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.5435606060606061,,,0.30492424242424243
kc1,./data/num_and_cat/balanced,0.8238636363636364,0.6,0.03787878787878788,0.0,0.0,0.058712121212121215,,,0.0
kc1,./data/num_and_cat/balanced,0.8238636363636364,0.6,0.8238636363636364,0.0,0.0,0.00946969696969697,,,1.0
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,0.4412878787878788,0.0,0.0,0.13068181818181818,,,0.6893939393939394
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.10227272727272728,,,0.6875
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,0.6003787878787878,0.0,0.0,0.5435606060606061,,,0.7367424242424242
kc1,./data/num_and_cat/balanced,0.8238636363636364,0.8,1.0,0.0,0.0,0.24621212121212122,,,0.7367424242424242
kc1,./data/num_and_cat/balanced,0.8238636363636364,0.6,0.5473484848484849,0.0,0.0,0.5435606060606061,,,0.7272727272727273
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,0.6003787878787878,0.0,0.0,0.5625,,,0.7367424242424242
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.5435606060606061,,,0.0
kc1,./data/num_and_cat/balanced,0.8238636363636364,0.8,0.7462121212121212,0.0,0.0,0.6893939393939394,,,0.740530303030303
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,0.030303030303030304,0.0,0.0,0.12121212121212122,,,1.0
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.38257575757575757,,,0.4696969696969697
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.5435606060606061,,,0.4715909090909091
kc1,./data/num_and_cat/balanced,0.8238636363636364,0.8,1.0,0.0,0.0,0.5435606060606061,,,0.48484848484848486
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.5435606060606061,,,0.30492424242424243
kc1,./data/num_and_cat/balanced,0.8238636363636364,0.6,0.003787878787878788,0.0,0.0,0.001893939393939394,,,1.0
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.5492424242424242,,,0.30492424242424243
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.5435606060606061,,,0.30492424242424243
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.4185606060606061,,,0.39204545454545453
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,0.03787878787878788,0.0,0.0,0.7140151515151515,,,0.0
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.5435606060606061,,,0.5549242424242424
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.4791666666666667,,,0.39204545454545453
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.5435606060606061,,,0.48484848484848486
kc1,./data/num_and_cat/balanced,0.8238636363636364,0.6,0.5397727272727273,0.0,0.0,0.11742424242424243,,,0.7367424242424242
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.5435606060606061,,,0.48484848484848486
kc1,./data/num_and_cat/balanced,0.8238636363636364,0.8,0.00946969696969697,0.0,0.0,0.03598484848484849,,,1.0
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.5492424242424242,,,0.4696969696969697
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.16856060606060605,,,0.49053030303030304
kc1,./data/num_and_cat/balanced,0.8238636363636364,0.6,0.1268939393939394,0.0,0.0,0.0,,,0.0
kc1,./data/num_and_cat/balanced,0.8238636363636364,0.8,0.12310606060606061,0.0,0.0,0.015151515151515152,,,0.0
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,0.7803030303030303,0.0,0.0,0.028409090909090908,,,1.0
kc1,./data/num_and_cat/balanced,0.8238636363636364,0.6,0.1553030303030303,0.0,0.0,0.6553030303030303,,,0.2765151515151515
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.4185606060606061,,,0.48484848484848486
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.4053030303030303,,,0.45454545454545453
kc1,./data/num_and_cat/balanced,0.8238636363636364,0.8,0.017045454545454544,0.0,0.0,0.026515151515151516,,,1.0
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.3787878787878788,,,0.4981060606060606
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.5435606060606061,,,0.44886363636363635
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,0.4412878787878788,0.0,0.0,0.20454545454545456,,,0.7367424242424242
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.5492424242424242,,,0.5056818181818182
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,1.0,0.0,0.0,0.5492424242424242,,,0.2481060606060606
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,0.6003787878787878,0.0,0.0,0.5625,,,0.7272727272727273
kc1,./data/num_and_cat/balanced,0.8238636363636364,0.8,0.7765151515151515,0.0,0.0,0.14015151515151514,,,0.7253787878787878
kc1,./data/num_and_cat/balanced,0.8238636363636364,0.8,0.011363636363636364,0.0,0.0,0.017045454545454544,,,0.0
kc1,./data/num_and_cat/balanced,0.8238636363636364,1.0,0.553030303030303,0.0,0.0,0.4640151515151515,,,0.7272727272727273
pc1,./data/num_and_cat/balanced,0.9136690647482014,1.0,0.9496402877697842,0.0,0.0,0.35611510791366907,,,0.564748201438849
pc1,./data/num_and_cat/balanced,0.9136690647482014,1.0,1.0,0.0,0.0,0.9496402877697842,,,0.737410071942446
pc1,./data/num_and_cat/balanced,0.9136690647482014,1.0,1.0,0.0,0.0,0.6079136690647482,,,0.007194244604316547
pc1,./data/num_and_cat/balanced,0.9136690647482014,0.8,1.0,0.0,0.0,1.0,,,0.03237410071942446
pc1,./data/num_and_cat/balanced,0.9136690647482014,1.0,1.0,0.0,0.0,0.35611510791366907,,,0.762589928057554
pc1,./data/num_and_cat/balanced,0.9136690647482014,1.0,1.0,0.0,0.0,0.8237410071942446,,,0.4352517985611511
pc1,./data/num_and_cat/balanced,0.9136690647482014,1.0,1.0,0.0,0.0,0.9460431654676259,,,0.539568345323741
pc1,./data/num_and_cat/balanced,0.9136690647482014,1.0,1.0,0.0,0.0,0.9496402877697842,,,0.42805755395683454
